id,target
10627,0.004865288734436035
4663,0.0018544197082519531
7857,0.0029944777488708496
21146,0.0009956061840057373
19168,0.0025044679641723633
16296,0.002843022346496582
110003,0.0025803446769714355
109278,0.0010529756546020508
71856,0.0019217133522033691
21790,0.0018249154090881348
45351,0.0018744170665740967
32782,0.005826056003570557
98504,0.0024490952491760254
106228,0.0025815963745117188
119441,0.0022687911987304688
76669,0.0007568299770355225
88729,0.0021502673625946045
4648,0.0019068717956542969
76226,0.002282172441482544
117841,0.0024610161781311035
97568,0.002478361129760742
132749,0.0014953017234802246
25021,0.0018194615840911865
99843,0.001840054988861084
31336,0.002190500497817993
123462,0.0027232766151428223
22026,0.0012739002704620361
74467,0.0019908249378204346
9830,0.006951510906219482
7080,0.0024614334106445312
12256,0.0023910999298095703
66335,0.002765268087387085
84704,0.0036514103412628174
131152,0.0064269304275512695
42702,0.0028160810470581055
83444,0.002179443836212158
10310,0.002200096845626831
102520,0.002362489700317383
63964,0.001752316951751709
17045,0.002475053071975708
25619,0.0015945136547088623
120017,0.001561492681503296
59583,0.00223696231842041
94609,0.0017338991165161133
71163,0.0019411444664001465
114950,0.002020806074142456
114558,0.006240427494049072
64411,0.08145999908447266
17977,0.0020024478435516357
35329,0.001983851194381714
33264,0.002610534429550171
118002,0.006760239601135254
74122,0.0018492043018341064
54592,0.0023450255393981934
67479,0.0024136602878570557
41617,0.002480149269104004
37553,0.0020498931407928467
11438,0.002183973789215088
109385,0.0024760961532592773
90773,0.002569526433944702
133145,0.0015617609024047852
109616,0.0014401674270629883
117169,0.006264418363571167
32088,0.0029689371585845947
96770,0.006502032279968262
46345,0.005110710859298706
119376,0.0018263459205627441
43581,0.0014338493347167969
68540,0.001780778169631958
10582,0.0027335286140441895
287,0.002324014902114868
39772,0.0006387233734130859
33910,0.0018382072448730469
84093,0.0018070042133331299
62960,0.006217360496520996
52073,0.0016542673110961914
77116,0.002589881420135498
115829,0.0019485652446746826
93341,0.0023787319660186768
93826,1.3649463653564453e-05
81165,0.0015614628791809082
115322,0.005831658840179443
93437,0.0026405155658721924
91267,0.003871232271194458
50992,0.002510160207748413
71131,0.005821645259857178
79905,0.0020220279693603516
64725,0.0017467141151428223
45126,0.001986861228942871
88329,0.0017574727535247803
58622,0.001728832721710205
23940,0.0016719400882720947
5202,0.001990407705307007
121299,0.003542870283126831
7512,0.002202540636062622
54749,0.002534329891204834
102761,0.0019974112510681152
100386,0.0014750659465789795
26016,0.002416938543319702
101127,0.0019513964653015137
35005,0.006318837404251099
7020,0.0020069479942321777
19194,0.0018123090267181396
31642,0.002466052770614624
79828,0.0016869008541107178
31450,0.0032672882080078125
29795,0.0022291839122772217
43109,0.0019039511680603027
76581,0.002288818359375
110739,0.0026127398014068604
93326,0.0017813146114349365
35553,0.002260446548461914
126305,0.0011112987995147705
12450,0.008518517017364502
126161,0.004156321287155151
126219,0.001958787441253662
130481,0.0018673837184906006
81509,0.0017609000205993652
35598,0.005303621292114258
103505,0.006181925535202026
45242,0.0010630488395690918
61602,0.0028752684593200684
92209,0.002428293228149414
80892,0.006145656108856201
85398,0.00416138768196106
82344,0.002348005771636963
94865,5.960464477539063e-08
52112,0.002115905284881592
28044,0.002055138349533081
48406,0.0017209649085998535
441,0.005239605903625488
120176,0.0021568238735198975
119875,0.0019061267375946045
66811,0.005518406629562378
38288,0.006135106086730957
39487,0.001736283302307129
109751,0.004403889179229736
32155,0.0009009838104248047
44553,0.007865846157073975
66547,0.0020098984241485596
57161,0.006819337606430054
45755,0.0014129877090454102
69935,0.00211334228515625
14500,0.006387680768966675
120791,0.002521902322769165
18454,0.005243659019470215
39241,0.00523260235786438
42965,0.00423702597618103
109374,0.0020156502723693848
94862,0.0008156299591064453
26576,0.002071589231491089
81441,0.0009628832340240479
102383,0.031668126583099365
56848,0.0025841593742370605
93718,0.009519129991531372
121914,0.003174722194671631
