id,target
132030,0.00584838
132031,0.013354579
132032,0.00539706
132033,0.002504925
132034,0.02261887
132035,0.006372477
132036,0.0051934
132037,0.023956064
132038,0.011767233
132039,0.009512517
132040,0.002955753
132041,0.029242735
132042,0.006585086
132043,0.0033439104
132044,0.0072526634
132045,0.0041858903
132046,0.0148565695
132047,0.025798332
132048,0.0159009
132049,0.010847029
132050,0.0033580803
132051,0.0047911704
132052,0.006796875
132053,0.0043145274
132054,0.0026535944
132055,0.0053204102
132056,0.00353949
132057,0.0039732056
132058,0.0017958914
132059,0.01460733
132060,0.0027639733
132061,0.0113515835
132062,0.0048010075
132063,0.024064962
132064,0.0062638
132065,0.008700509
132066,0.0027594487
132067,0.013533252
132068,0.011978517
132069,0.0027144738
132070,0.0054989145
132071,0.013799181
132072,0.008509841
132073,0.0016101096
132074,0.0064156316
132075,0.024823755
132076,0.0031990446
132077,0.004207734
132078,0.022025172
132079,0.0019457027
132080,0.008499993
132081,0.0054912446
132082,0.008877014
132083,0.006454556
132084,0.005250119
132085,0.014588116
132086,0.0029708068
132087,0.020859446
132088,0.0027349815
132089,0.005648878
132090,0.01227965
132091,0.0106433835
132092,0.0069563
132093,0.0030818884
132094,0.032098442
132095,0.0035878592
132096,0.03407788
132097,0.0016830787
132098,0.027071085
132099,0.0083871065
132100,0.0032024204
132101,0.008294354
132102,0.0039989525
132103,0.010828822
132104,0.004851398
132105,0.003931311
132106,0.0019211067
132107,0.028608864
132108,0.003881704
132109,0.008087868
132110,0.004713469
132111,0.022490887
132112,0.0023223956
132113,0.0049320892
132114,0.004855228
132115,0.014425057
132116,0.019617073
132117,0.020449588
132118,0.0064463527
132119,0.006154653
132120,0.0027382472
132121,0.0038502694
132122,0.011085794
132123,0.005197496
132124,0.003680822
132125,0.0040480136
132126,0.023199996
132127,0.042092994
132128,0.0030721761
132129,0.002542225
132130,0.005422009
132131,0.015988726
132132,0.019236201
132133,0.0066659115
132134,0.003797115
132135,0.005123167
132136,0.005765109
132137,0.00474374
132138,0.02676844
132139,0.002313618
132140,0.008753945
132141,0.00594439
132142,0.0049189613
132143,0.012007658
132144,0.0054543666
132145,0.003801892
132146,0.0035642027
132147,0.012074043
132148,0.009225845
132149,0.0034736085
132150,0.0112576485
132151,0.018107228
132152,0.001542458
132153,0.010937835
132154,0.0063424194
132155,0.002440714
132156,0.009250978
132157,0.02322362
132158,0.024527743
132159,0.0048030587
132160,0.0034987193
132161,0.018125864
132162,0.018308904
132163,0.022691078
132164,0.008029744
132165,0.0045374483
132166,0.004471718
132167,0.0037265003
132168,0.026085358
132169,0.0066943476
132170,0.009123677
132171,0.003324946
132172,0.004004496
132173,0.0056816293
132174,0.0039310595
132175,0.014135696
132176,0.0036065734
132177,0.0052360967
132178,0.007817725
132179,0.006234222
132180,0.0054722605
132181,0.0037170995
132182,0.0016086099
132183,0.003772884
132184,0.0134614855
132185,0.020225901
132186,0.007031149
132187,0.01029314
132188,0.005540914
132189,0.0076453276
132190,0.0061500533
132191,0.012277946
132192,0.00414479
132193,0.011114262
132194,0.011730304
132195,0.0045039915
132196,0.0021252986
132197,0.0043256646
132198,0.018396752
132199,0.0024402412
132200,0.0031553276
132201,0.003733044
132202,0.010165225
132203,0.0074649304
132204,0.004982639
132205,0.007003813
132206,0.0019498176
132207,0.012365049
132208,0.0050896117
132209,0.010678478
132210,0.0073347264
132211,0.0024641745
132212,0.008550791
132213,0.0033173494
132214,0.0032625995
132215,0.010413809
132216,0.015143188
132217,0.008777389
132218,0.007208515
132219,0.044687934
132220,0.0026261886
132221,0.002634986
132222,0.02329186
132223,0.006013649
132224,0.01179122
132225,0.0022521794
132226,0.0046680686
132227,0.008021378
132228,0.006041996
132229,0.012194239
132230,0.004466319
132231,0.006007782
132232,0.0031581852
132233,0.0013074622
132234,0.039792262
132235,0.00802107
132236,0.0020399236
132237,0.0039825765
132238,0.0021200716
132239,0.015008534
132240,0.0057474794
132241,0.0057265456
132242,0.0039781914
132243,0.012773213
132244,0.0041484307
132245,0.0034677344
132246,0.010076085
132247,0.006526094
132248,0.008970702
132249,0.0012175099
132250,0.039584346
132251,0.004491766
132252,0.009334458
132253,0.008253592
132254,0.0017600963
132255,0.020183245
132256,0.007466089
132257,0.0029157568
132258,0.005433586
132259,0.002554452
132260,0.0034524384
132261,0.0038640655
132262,0.003172102
132263,0.004130778
132264,0.003537859
132265,0.010026525
132266,0.0027984953
132267,0.0025208774
132268,0.005610045
132269,0.0031428295
132270,0.006513088
132271,0.004821969
132272,0.010499637
132273,0.009995811
132274,0.010153832
132275,0.0042938115
132276,0.005057266
132277,0.003325044
132278,0.0030817785
132279,0.006987068
132280,0.003047399
132281,0.019493451
132282,0.009553399
132283,0.041841008
132284,0.019620618
132285,0.0122459885
132286,0.0024441215
132287,0.0047922456
132288,0.008940931
132289,0.0060874904
132290,0.020762164
132291,0.0021413057
132292,0.004721166
132293,0.0078052967
132294,0.0024959026
132295,0.0075284406
132296,0.0065768855
132297,0.0062592304
132298,0.002561728
132299,0.0043474585
132300,0.015687095
132301,0.019761417
132302,0.008866771
132303,0.0034739755
132304,0.002265192
132305,0.005668248
132306,0.009908756
132307,0.007172418
132308,0.0041709067
132309,0.0042631207
132310,0.01688839
132311,0.047388665
132312,0.0041760346
132313,0.0043775705
132314,0.0057346374
132315,0.005702671
132316,0.009093262
132317,0.029099777
132318,0.013269769
132319,0.0065038176
132320,0.004115021
132321,0.0043445425
132322,0.00701782
132323,0.007909902
132324,0.005264445
132325,0.0048684403
132326,0.014302319
132327,0.008501592
132328,0.008566243
132329,0.0057248413
132330,0.0025008894
132331,0.002516383
132332,0.0038616103
132333,0.015918218
132334,0.0035263684
132335,0.0073559037
132336,0.0048433496
132337,0.008065506
132338,0.002517745
132339,0.009184098
132340,0.00534821
132341,0.011070788
132342,0.0029107716
132343,0.0065986095
132344,0.010056185
132345,0.021481732
132346,0.017231762
132347,0.009594055
132348,0.0032398694
132349,0.036386967
132350,0.016614873
132351,0.0025906328
132352,0.005813285
132353,0.058568824
132354,0.008358544
132355,0.0066208346
132356,0.042703126
132357,0.001999891
132358,0.013390318
132359,0.001617552
132360,0.0021793141
132361,0.0019533343
132362,0.00457959
132363,0.014174802
132364,0.0068588844
132365,0.0064287498
132366,0.0025346042
132367,0.012130151
132368,0.0059656976
132369,0.015747486
132370,0.010033087
132371,0.034510292
132372,0.003082925
132373,0.007651149
132374,0.0036927245
132375,0.0028849137
132376,0.008875158
132377,0.0080620935
132378,0.008766621
132379,0.005165965
132380,0.0020362062
132381,0.0077438937
132382,0.004914196
132383,0.0043265736
132384,0.0056356573
132385,0.0071810046
132386,0.006125609
132387,0.006017371
132388,0.016140657
132389,0.003345327
132390,0.006576614
132391,0.0012497611
132392,0.008763878
132393,0.0048144544
132394,0.0023579323
132395,0.003199286
132396,0.0019148991
132397,0.004363036
132398,0.002668512
132399,0.0057473155
132400,0.00885187
132401,0.004080872
132402,0.0027257395
132403,0.008603191
132404,0.005289154
132405,0.0038355044
132406,0.008919297
132407,0.009406443
