id,target
132030,0.0014665424823760986
132031,0.0016767382621765137
132032,0.00042198896408081056
132033,0.00043298602104187013
132034,0.0038780808448791505
132035,0.0010115504264831543
132036,0.00034072399139404295
132037,0.0038228631019592285
132038,0.0017190933227539062
132039,0.0005957484245300293
132040,0.00020182132720947266
132041,0.0075992107391357425
132042,0.0030669927597045898
132043,0.0005656123161315918
132044,0.0013972878456115722
132045,0.0004403650760650635
132046,0.00520978569984436
132047,0.004187667369842529
132048,0.0012152314186096192
132049,0.0014943838119506835
132050,0.00041834712028503417
132051,0.0005688607692718506
132052,0.002397376298904419
132053,0.00033591389656066893
132054,0.0002242445945739746
132055,0.0006055533885955811
132056,0.00035023093223571775
132057,0.0009005546569824218
132058,0.0002367377281188965
132059,0.0019268572330474853
132060,0.0007243871688842774
132061,0.0006457149982452392
132062,0.000754404067993164
132063,0.004154723882675171
132064,0.0007224321365356445
132065,0.000805741548538208
132066,0.00020769834518432617
132067,0.0019526243209838866
132068,0.001297992467880249
132069,0.00022282004356384278
132070,0.0006864428520202637
132071,0.0008262574672698974
132072,0.0008835315704345704
132073,9.655356407165528e-05
132074,0.001867300271987915
132075,0.007541823387145996
132076,0.0002776205539703369
132077,0.0007824718952178956
132078,0.0025257110595703126
132079,0.0003575623035430908
132080,0.001392364501953125
132081,0.001663762331008911
132082,0.0007845878601074219
132083,0.0005239903926849365
132084,0.0007839739322662353
132085,0.0021754741668701173
132086,0.00010010004043579102
132087,0.004537135362625122
132088,0.000730198621749878
132089,0.002882981300354004
132090,0.001996922492980957
132091,0.0016141414642333984
132092,0.0008633852005004883
132093,0.0004631638526916504
132094,0.004534018039703369
132095,0.0005301535129547119
132096,0.000949329137802124
132097,9.444952011108398e-05
132098,0.004517167806625366
132099,0.0002379298210144043
132100,0.0001540660858154297
132101,0.00024163126945495606
132102,0.0005167543888092041
132103,0.0010715723037719727
132104,0.002224618196487427
132105,0.0002299487590789795
132106,0.00045011043548583987
132107,0.0053572595119476315
132108,0.0003754258155822754
132109,0.0006281852722167969
132110,0.0003765463829040527
132111,0.0006303966045379638
132112,9.537339210510253e-05
132113,0.0008158445358276367
132114,0.00030327439308166506
132115,0.0019923925399780275
132116,0.002889746427536011
132117,0.002543818950653076
132118,0.0007822096347808837
132119,0.0003407120704650879
132120,0.00046156048774719237
132121,0.00038806796073913573
132122,0.0012828171253204345
132123,0.0006022512912750244
132124,0.0008205533027648926
132125,0.0007536351680755615
132126,0.005919915437698364
132127,0.012498486042022704
132128,0.000551527738571167
132129,0.00016132593154907226
132130,0.0012852370738983155
132131,0.0027099430561065676
132132,0.007027256488800049
132133,0.0009527027606964112
132134,0.0005267024040222168
132135,0.0003084540367126465
132136,0.0009942173957824707
132137,0.0004518091678619385
132138,0.002588862180709839
132139,0.00011335015296936035
132140,0.0011426806449890137
132141,0.003683203458786011
132142,0.002088165283203125
132143,0.003674805164337158
132144,0.0008201956748962403
132145,0.0010414242744445801
132146,0.0006989002227783203
132147,0.004349404573440551
132148,0.004136079549789428
132149,0.0005496859550476075
132150,0.0036902964115142823
132151,0.001854795217514038
132152,0.0002133190631866455
132153,0.0005628705024719238
132154,0.0009411752223968505
132155,0.00042020082473754884
132156,0.0012004554271697998
132157,0.0016700565814971925
132158,0.0017288029193878174
132159,0.0009070873260498047
132160,0.0006525576114654541
132161,0.0044177532196044925
132162,0.005658137798309326
132163,0.0033517956733703615
132164,0.0004752457141876221
132165,0.00022876262664794922
132166,0.0007037162780761719
132167,0.000719606876373291
132168,0.010285037755966186
132169,0.0013614535331726075
132170,0.0015418171882629395
132171,0.0001482725143432617
132172,0.0005273878574371338
132173,0.0016856849193572997
132174,0.0005176782608032227
132175,0.0013833820819854736
132176,0.000593644380569458
132177,0.0004690110683441162
132178,0.0011174678802490234
132179,0.0004367053508758545
132180,0.0009022057056427002
132181,0.0009384453296661377
132182,0.00018793344497680664
132183,0.0007576286792755127
132184,0.0013749659061431884
132185,0.0015478014945983886
132186,0.0011454463005065919
132187,0.0012790322303771972
132188,0.0016831159591674805
132189,0.0010190367698669433
132190,0.0004506528377532959
132191,0.000534975528717041
132192,0.0004472494125366211
132193,0.002978348731994629
132194,0.0014849305152893066
132195,0.0010981082916259766
132196,0.00023018717765808106
132197,0.0007068753242492676
132198,0.004733783006668091
132199,0.001266855001449585
132200,0.0004151284694671631
132201,0.0012251198291778564
132202,0.002727508544921875
132203,0.0006878316402435303
132204,0.0005850315093994141
132205,0.0005357921123504639
132206,0.00028825998306274413
132207,0.0020425260066986085
132208,0.0007485747337341309
132209,0.0020262062549591064
132210,0.002665978670120239
132211,0.00033016204833984374
132212,0.00195467472076416
132213,0.0003844022750854492
132214,0.0002485513687133789
132215,0.0004701137542724609
132216,0.0010644972324371337
132217,0.0007821619510650635
132218,0.0010232090950012206
132219,0.007696038484573365
132220,0.00029810667037963865
132221,0.00015724897384643554
132222,0.0033746957778930664
132223,0.000815504789352417
132224,0.0014175593852996827
132225,0.00021685957908630372
132226,0.0014776408672332764
132227,0.0020246267318725585
132228,0.0011551082134246826
132229,0.001253432035446167
132230,0.0004459977149963379
132231,0.00046283602714538576
132232,0.0003162503242492676
132233,0.00026046037673950196
132234,0.010558485984802246
132235,0.0006053626537322998
132236,0.00038729310035705565
132237,0.00035059452056884766
132238,0.0002267777919769287
132239,0.0020700812339782713
132240,0.0004387795925140381
132241,0.0010146081447601318
132242,0.00011533498764038086
132243,0.001425468921661377
132244,0.000427854061126709
132245,0.00040564537048339846
132246,0.0017214953899383546
132247,0.000705784559249878
132248,0.0019873857498168947
132249,0.00018351078033447267
132250,0.01969788670539856
132251,0.0006715357303619385
132252,0.0005305171012878418
132253,0.00037490725517272947
132254,0.0005340158939361572
132255,0.003920888900756836
132256,0.0023442387580871584
132257,0.00014180541038513183
132258,0.0010256648063659668
132259,9.468197822570801e-05
132260,0.002416270971298218
132261,0.0007198870182037354
132262,0.000392305850982666
132263,0.0002857983112335205
132264,0.0001860499382019043
132265,0.0015699148178100586
132266,0.0007507145404815674
132267,0.00027331113815307615
132268,0.0006676971912384033
132269,0.00019273757934570312
132270,0.00022151470184326172
132271,0.001904982328414917
132272,0.0028611898422241213
132273,0.0019385457038879395
132274,0.0009902358055114747
132275,0.00046329498291015626
132276,0.0005139887332916259
132277,0.0004320800304412842
132278,0.0008202135562896728
132279,0.000996464490890503
132280,0.0002380073070526123
132281,0.006111353635787964
132282,0.0008400440216064453
132283,0.004309415817260742
132284,0.001333439350128174
132285,0.0027386069297790526
132286,0.0002519190311431885
132287,0.000833427906036377
132288,0.0009446442127227783
132289,0.001299220323562622
132290,0.0035348951816558836
132291,0.00037006735801696776
132292,0.00044497251510620115
132293,0.0024797737598419188
132294,0.0003518402576446533
132295,0.0014687001705169678
132296,0.0013537228107452393
132297,0.0018330752849578858
132298,0.00010835528373718262
132299,0.00038084983825683596
132300,0.0012099146842956543
132301,0.0034400105476379396
132302,0.0011952757835388184
132303,0.00022945404052734374
132304,0.00015927553176879882
132305,0.002240675687789917
132306,0.0016763925552368164
132307,0.0004127204418182373
132308,0.001622629165649414
132309,0.0005169510841369629
132310,0.0019215583801269532
132311,0.008830726146697998
132312,0.0005546450614929199
132313,0.0013778328895568848
132314,0.00040323734283447265
132315,0.0014854848384857177
132316,0.0013051033020019531
132317,0.0015781402587890625
132318,0.006595122814178467
132319,0.0011789917945861817
132320,0.0005934238433837891
132321,0.0005580544471740723
132322,0.0012965679168701171
